transaction_id,amount,transaction_hour,merchant_category,device_type,location,failed_attempts,account_age_days,is_fraud,iqr_anomaly
TXN007421,88.77,1,Bills,Android,Mumbai,1,1073,0,0
TXN007422,146.56,7,Travel,Android,Mumbai,1,969,0,0
TXN007423,38.05,23,Food,Web,Pune,1,85,0,0
TXN007424,510.31,21,Bills,iOS,Mumbai,0,717,0,0
TXN007425,17.24,18,Other,Web,Hyderabad,0,1383,0,0
TXN007426,283.64,19,Travel,iOS,Chennai,0,940,0,0
TXN007427,100.3,16,Travel,Android,Chennai,0,2838,0,0
TXN007428,36.41,15,Travel,Android,Pune,0,233,0,0
TXN007429,189.21,9,Bills,iOS,Mumbai,0,1493,0,0
TXN007430,22.91,4,Shopping,iOS,Mumbai,1,1237,0,0
TXN007431,155.66,13,Food,Android,Chennai,0,470,0,0
TXN007432,26.91,23,Entertainment,iOS,Hyderabad,0,1098,0,0
TXN007433,258.15,18,Entertainment,iOS,Bangalore,0,2631,0,0
TXN007434,48.95,3,Food,iOS,Chennai,0,2085,0,0
TXN007435,86.38,19,Shopping,Android,Mumbai,1,43,0,0
TXN007436,211.19,15,Food,Android,Hyderabad,1,2306,0,0
TXN007437,58.73,23,Travel,Web,Hyderabad,0,823,0,0
TXN007438,138.44,14,Other,iOS,Pune,0,2179,0,0
TXN007439,24.13,8,Food,Android,Mumbai,0,530,0,0
TXN007440,316.41,2,Food,iOS,Delhi,0,1350,0,0
TXN007441,1233.85,22,Other,Android,Hyderabad,0,1082,0,1
TXN007442,4232.93,8,Bills,Android,Chennai,0,2780,0,1
TXN007443,165.57,17,Entertainment,Android,Delhi,0,1834,0,0
TXN007444,382.16,3,Entertainment,Android,Pune,0,383,0,0
TXN007445,17.52,18,Travel,iOS,Bangalore,0,1011,0,0
TXN007446,900.8,23,Other,iOS,Chennai,0,2058,0,1
TXN007447,376.71,3,Travel,Android,Pune,1,1527,0,0
TXN007448,83.04,8,Bills,iOS,Pune,0,2047,0,0
TXN007449,654.99,0,Travel,iOS,Pune,1,472,0,0
TXN007450,109.36,0,Other,Android,Mumbai,1,332,0,0
TXN007451,85.66,19,Other,iOS,Delhi,0,789,0,0
TXN007452,262.54,18,Shopping,iOS,Pune,0,2601,0,0
TXN007453,41.43,2,Bills,iOS,Pune,0,1671,0,0
TXN007454,505.7,9,Other,iOS,Pune,1,1842,0,0
TXN007455,41.8,11,Other,Android,Chennai,1,545,0,0
TXN007456,42.1,17,Bills,Android,Pune,1,1846,0,0
TXN007457,49.82,13,Food,iOS,Hyderabad,0,2085,0,0
TXN007458,369.22,9,Food,iOS,Mumbai,0,705,0,0
TXN007459,70.8,9,Shopping,Android,Delhi,0,1855,0,0
TXN007460,29.44,17,Other,Android,Hyderabad,0,591,0,0
TXN007461,71.75,23,Bills,iOS,Pune,1,267,0,0
TXN007462,142.81,0,Bills,Android,Mumbai,0,1912,1,0
TXN007463,35.98,14,Food,Android,Mumbai,0,2873,0,0
TXN007464,37.26,7,Entertainment,Android,Delhi,0,890,0,0
TXN007465,1869.74,2,Entertainment,Android,Delhi,0,1180,1,1
TXN007466,52.84,17,Other,Android,Delhi,0,2810,0,0
TXN007467,100.72,8,Food,iOS,Chennai,0,1767,0,0
TXN007468,95.52,15,Other,Android,Mumbai,0,2237,0,0
TXN007469,89.51,20,Travel,Web,Pune,0,1491,0,0
TXN007470,312.82,14,Bills,Web,Bangalore,1,937,0,0
TXN007471,463.02,4,Other,Web,Hyderabad,0,2679,0,0
TXN007472,102.81,12,Shopping,iOS,Delhi,1,1248,0,0
TXN007473,33.66,21,Entertainment,iOS,Mumbai,0,647,0,0
TXN007474,684.94,19,Other,Android,Pune,0,1512,0,0
TXN007475,132.37,6,Travel,Android,Hyderabad,1,100,0,0
TXN007476,1183.68,15,Bills,Android,Bangalore,0,2999,0,1
TXN007477,10.03,6,Travel,Android,Hyderabad,0,2946,0,0
TXN007478,187.63,21,Other,Android,Bangalore,0,1481,0,0
TXN007479,1483.75,15,Bills,Web,Pune,1,1549,0,1
TXN007480,97.13,12,Bills,Android,Delhi,0,2109,0,0
TXN007481,113.23,16,Food,Android,Chennai,0,1265,0,0
TXN007482,211.58,8,Food,iOS,Bangalore,1,876,0,0
TXN007483,75.9,11,Shopping,Android,Delhi,0,492,0,0
TXN007484,102.06,12,Shopping,Web,Hyderabad,1,739,1,0
TXN007485,98.95,8,Travel,Android,Pune,1,2324,0,0
TXN007486,69.9,4,Food,Android,Hyderabad,1,158,0,0
TXN007487,648.48,6,Bills,Web,Hyderabad,1,1763,0,0
TXN007488,258.09,0,Food,iOS,Pune,1,2410,1,0
TXN007489,200.49,3,Bills,Android,Pune,0,1128,0,0
TXN007490,391.62,3,Food,iOS,Chennai,0,1013,0,0
TXN007491,108.07,15,Bills,iOS,Mumbai,0,1143,0,0
TXN007492,58.61,4,Travel,Android,Bangalore,0,2870,0,0
TXN007493,72.01,21,Food,iOS,Pune,0,81,0,0
TXN007494,148.73,3,Entertainment,Web,Mumbai,0,849,0,0
TXN007495,41.64,5,Entertainment,iOS,Hyderabad,0,2123,0,0
TXN007496,81.43,22,Bills,iOS,Chennai,0,1702,0,0
TXN007497,79.89,2,Travel,iOS,Delhi,1,1345,0,0
TXN007498,1899.73,7,Bills,Android,Chennai,0,2214,0,1
TXN007499,5.32,16,Travel,Web,Pune,2,2239,0,0
TXN007500,119.64,17,Shopping,iOS,Mumbai,0,1141,0,0
TXN007501,1177.13,17,Food,Android,Hyderabad,0,1106,0,1
TXN007502,171.78,11,Travel,iOS,Bangalore,0,2186,1,0
TXN007503,366.54,0,Bills,Android,Chennai,0,2122,0,0
TXN007504,167.3,22,Shopping,Android,Mumbai,0,894,0,0
TXN007505,66.63,11,Bills,iOS,Mumbai,0,1002,0,0
TXN007506,10.07,10,Entertainment,iOS,Delhi,0,1647,1,0
TXN007507,189.91,12,Entertainment,iOS,Bangalore,0,856,0,0
TXN007508,58.51,2,Food,Android,Mumbai,1,347,0,0
TXN007509,56.8,7,Other,Android,Bangalore,1,796,0,0
TXN007510,81.55,2,Food,iOS,Hyderabad,0,2508,0,0
TXN007511,1204.52,16,Shopping,Web,Pune,1,728,1,1
TXN007512,2659.27,12,Entertainment,iOS,Chennai,0,2463,0,1
TXN007513,192.61,9,Travel,iOS,Mumbai,1,1654,0,0
TXN007514,84.97,16,Entertainment,Android,Hyderabad,0,1047,0,0
TXN007515,36.14,2,Other,iOS,Delhi,0,985,0,0
TXN007516,260.41,12,Food,Android,Bangalore,1,2979,0,0
TXN007517,1260.78,21,Bills,Android,Pune,0,2614,0,1
TXN007518,110.3,5,Shopping,Android,Hyderabad,1,82,0,0
TXN007519,8.54,13,Other,iOS,Bangalore,1,2457,0,0
TXN007520,331.64,9,Entertainment,Android,Pune,0,1643,0,0
TXN007521,484.19,19,Travel,Android,Bangalore,0,2191,0,0
TXN007522,22.13,15,Other,Android,Mumbai,0,1953,1,0
TXN007523,183.42,17,Travel,iOS,Bangalore,0,889,0,0
TXN007524,255.05,12,Travel,iOS,Hyderabad,0,1365,1,0
TXN007525,135.95,9,Shopping,Android,Delhi,0,287,0,0
TXN007526,57.46,5,Travel,Android,Mumbai,0,2222,0,0
TXN007527,502.26,9,Travel,Android,Chennai,1,2580,0,0
TXN007528,91.46,4,Entertainment,Android,Delhi,0,2032,0,0
TXN007529,24.97,5,Shopping,Android,Hyderabad,0,889,0,0
TXN007530,12.69,6,Bills,Android,Mumbai,0,2691,0,0
TXN007531,673.86,10,Bills,iOS,Pune,1,1343,0,0
TXN007532,311.06,15,Travel,Android,Pune,2,1734,0,0
TXN007533,164.94,11,Other,iOS,Bangalore,0,2851,0,0
TXN007534,87.5,11,Food,Web,Delhi,0,291,0,0
TXN007535,78.67,22,Shopping,Android,Mumbai,0,2617,0,0
TXN007536,40.82,19,Food,Android,Chennai,0,1189,0,0
TXN007537,88.43,4,Shopping,iOS,Chennai,0,1694,0,0
TXN007538,11.66,15,Shopping,Android,Chennai,0,1389,0,0
TXN007539,61.36,5,Entertainment,Android,Pune,0,519,0,0
TXN007540,102.19,8,Travel,Android,Mumbai,0,2032,0,0
TXN007541,308.54,4,Entertainment,Web,Delhi,0,2299,0,0
TXN007542,141.47,20,Other,iOS,Bangalore,0,1389,0,0
TXN007543,385.26,22,Food,Android,Delhi,1,1176,0,0
TXN007544,749.17,15,Food,Android,Bangalore,0,1005,0,1
TXN007545,528.37,17,Bills,Android,Delhi,0,1576,0,0
TXN007546,261.02,18,Other,Android,Delhi,3,1963,0,0
TXN007547,150.54,11,Other,Android,Mumbai,0,1793,0,0
TXN007548,45.74,1,Entertainment,iOS,Chennai,1,2292,0,0
TXN007549,360.66,9,Entertainment,Android,Chennai,0,444,0,0
TXN007550,1113.98,11,Other,Android,Chennai,0,656,0,1
TXN007551,223.75,13,Entertainment,Android,Chennai,1,2803,0,0
TXN007552,1481.35,17,Bills,Android,Delhi,1,2462,0,1
TXN007553,23.79,18,Entertainment,Web,Chennai,1,2021,0,0
TXN007554,37.15,5,Entertainment,Android,Delhi,0,682,0,0
TXN007555,414.16,4,Other,Android,Bangalore,0,720,0,0
TXN007556,203.8,15,Other,Android,Hyderabad,0,542,0,0
TXN007557,718.05,13,Entertainment,Android,Hyderabad,0,2474,0,0
TXN007558,145.68,12,Entertainment,Web,Bangalore,1,839,0,0
TXN007559,52.38,20,Other,Android,Delhi,0,2362,0,0
TXN007560,114.86,1,Food,Android,Chennai,0,2939,0,0
TXN007561,23.59,1,Travel,Android,Mumbai,2,429,0,0
TXN007562,38.31,11,Food,iOS,Delhi,1,2751,0,0
TXN007563,476.72,0,Entertainment,iOS,Delhi,0,532,1,0
TXN007564,422.99,18,Shopping,iOS,Bangalore,0,69,0,0
TXN007565,229.43,15,Shopping,Android,Bangalore,1,378,0,0
TXN007566,18.82,6,Bills,Web,Mumbai,0,251,0,0
TXN007567,96.54,20,Food,Android,Chennai,0,1495,0,0
TXN007568,34.12,6,Other,Android,Hyderabad,0,93,1,0
TXN007569,609.01,15,Bills,iOS,Pune,1,1057,0,0
TXN007570,73.67,5,Bills,Android,Chennai,0,1997,0,0
TXN007571,40.33,17,Shopping,Android,Chennai,1,1509,0,0
TXN007572,153.82,0,Food,Android,Pune,1,2956,1,0
TXN007573,68.84,0,Travel,Android,Pune,0,1037,0,0
TXN007574,880.5,13,Other,Android,Delhi,0,1071,1,1
TXN007575,61.45,5,Food,iOS,Mumbai,0,1053,0,0
TXN007576,27.69,5,Bills,Android,Delhi,0,1395,0,0
TXN007577,11.21,3,Entertainment,iOS,Bangalore,1,1063,1,0
TXN007578,143.03,11,Bills,iOS,Pune,1,1936,0,0
TXN007579,75.62,17,Food,Android,Hyderabad,0,2859,0,0
TXN007580,26.72,9,Shopping,Android,Mumbai,1,380,0,0
TXN007581,618.36,2,Food,iOS,Mumbai,1,2176,0,0
TXN007582,330.53,2,Travel,iOS,Chennai,0,2906,0,0
TXN007583,143.47,7,Other,Android,Delhi,0,927,0,0
TXN007584,762.95,21,Other,Android,Chennai,1,378,0,1
TXN007585,328.67,22,Entertainment,iOS,Chennai,0,606,0,0
TXN007586,55.29,0,Entertainment,iOS,Mumbai,0,1728,0,0
TXN007587,42.65,17,Bills,iOS,Hyderabad,0,2253,0,0
TXN007588,396.06,14,Food,iOS,Bangalore,0,2124,0,0
TXN007589,238.8,20,Other,iOS,Chennai,2,1271,0,0
TXN007590,181.94,19,Shopping,Android,Pune,0,1274,0,0
TXN007591,53.74,16,Travel,iOS,Hyderabad,0,219,0,0
TXN007592,307.83,10,Bills,Web,Pune,1,2977,0,0
TXN007593,59.94,12,Food,Android,Chennai,1,115,0,0
TXN007594,131.32,19,Shopping,iOS,Hyderabad,0,574,0,0
TXN007595,842.47,9,Food,Android,Delhi,0,1983,0,1
TXN007596,67.15,12,Shopping,Android,Pune,1,2684,0,0
TXN007597,22.48,16,Food,Web,Bangalore,0,2407,0,0
TXN007598,41.97,20,Food,Android,Mumbai,1,2496,0,0
TXN007599,489.39,0,Other,Android,Delhi,0,564,0,0
TXN007600,201.48,19,Bills,Android,Chennai,1,1102,0,0
TXN007601,127.15,15,Food,Android,Chennai,0,873,0,0
TXN007602,80.57,15,Food,iOS,Bangalore,0,762,0,0
TXN007603,265.72,20,Bills,Android,Pune,1,1055,0,0
TXN007604,53.57,2,Bills,Android,Pune,0,2945,0,0
TXN007605,214.18,1,Entertainment,Android,Bangalore,0,2231,0,0
TXN007606,61.71,5,Entertainment,Android,Bangalore,1,174,0,0
TXN007607,50.54,10,Other,iOS,Chennai,2,1352,0,0
TXN007608,69.06,2,Bills,iOS,Chennai,1,1662,0,0
TXN007609,94.59,0,Travel,Android,Mumbai,1,1368,0,0
TXN007610,139.97,10,Other,Android,Bangalore,0,1942,0,0
TXN007611,196.87,12,Shopping,iOS,Hyderabad,0,755,0,0
TXN007612,1.78,4,Bills,Android,Mumbai,0,1887,1,0
TXN007613,56.31,17,Entertainment,Android,Hyderabad,0,1639,0,0
TXN007614,92.77,14,Food,iOS,Delhi,0,836,0,0
TXN007615,903.32,17,Bills,Android,Bangalore,0,2615,0,1
TXN007616,40.61,14,Bills,Android,Mumbai,0,1787,0,0
TXN007617,180.43,19,Entertainment,Android,Pune,1,2995,0,0
TXN007618,892.51,19,Entertainment,Android,Mumbai,1,2792,0,1
TXN007619,30.71,19,Travel,Android,Delhi,0,1843,0,0
TXN007620,238.12,6,Other,Web,Delhi,0,373,0,0
TXN007621,56.67,16,Entertainment,Android,Delhi,0,983,0,0
TXN007622,81.0,7,Entertainment,iOS,Mumbai,0,1168,0,0
TXN007623,56.61,12,Entertainment,iOS,Chennai,1,1319,0,0
TXN007624,61.67,15,Other,iOS,Hyderabad,0,511,0,0
TXN007625,3890.51,9,Food,iOS,Pune,1,1163,0,1
TXN007626,408.85,13,Bills,iOS,Pune,0,434,0,0
TXN007627,556.73,5,Bills,Android,Hyderabad,0,2010,0,0
TXN007628,267.84,19,Entertainment,iOS,Pune,0,1688,0,0
TXN007629,21.6,21,Other,Android,Delhi,0,746,0,0
TXN007630,238.4,6,Travel,iOS,Pune,1,1887,0,0
TXN007631,537.82,5,Entertainment,iOS,Chennai,0,2840,0,0
TXN007632,53.3,16,Other,iOS,Chennai,0,1187,0,0
TXN007633,472.67,20,Other,Android,Delhi,0,2590,0,0
TXN007634,345.57,23,Travel,iOS,Bangalore,0,313,0,0
TXN007635,1369.84,7,Other,Android,Mumbai,0,2803,0,1
TXN007636,89.9,11,Bills,iOS,Bangalore,2,1988,0,0
TXN007637,39.76,3,Travel,Android,Chennai,0,153,0,0
TXN007638,96.16,9,Travel,iOS,Delhi,2,1585,1,0
TXN007639,831.05,5,Shopping,iOS,Mumbai,0,1385,0,1
TXN007640,16.54,6,Travel,Android,Hyderabad,0,1912,1,0
TXN007641,12.4,20,Travel,Android,Pune,0,2391,0,0
TXN007642,165.22,7,Food,Android,Chennai,0,1999,0,0
TXN007643,87.26,2,Bills,iOS,Mumbai,1,1734,0,0
TXN007644,149.8,7,Entertainment,iOS,Mumbai,0,639,0,0
TXN007645,461.45,14,Shopping,Android,Bangalore,0,1711,0,0
TXN007646,76.47,20,Travel,Android,Hyderabad,0,2143,0,0
TXN007647,15.68,0,Food,iOS,Bangalore,0,274,0,0
TXN007648,1725.68,12,Food,Android,Bangalore,1,1003,0,1
TXN007649,44.85,21,Other,Web,Bangalore,1,2436,0,0
TXN007650,41.64,17,Entertainment,Android,Bangalore,0,1374,0,0
TXN007651,558.06,14,Entertainment,Android,Chennai,1,155,0,0
TXN007652,93.56,6,Bills,Android,Hyderabad,1,761,0,0
TXN007653,137.54,14,Other,Android,Bangalore,0,2360,1,0
TXN007654,264.9,2,Travel,Android,Chennai,0,59,1,0
TXN007655,544.74,13,Food,Android,Pune,2,1651,0,0
TXN007656,99.47,19,Shopping,Android,Chennai,1,361,1,0
TXN007657,919.6,3,Bills,iOS,Mumbai,1,2845,0,1
TXN007658,11.44,3,Travel,iOS,Mumbai,0,414,0,0
TXN007659,369.35,2,Other,Android,Delhi,0,1278,0,0
TXN007660,54.19,4,Entertainment,iOS,Chennai,0,1350,1,0
TXN007661,770.26,10,Other,Web,Delhi,1,1046,0,1
TXN007662,175.99,7,Travel,Web,Chennai,1,2446,0,0
TXN007663,66.19,1,Other,iOS,Bangalore,0,798,0,0
TXN007664,328.79,15,Entertainment,iOS,Bangalore,0,2722,0,0
TXN007665,433.47,9,Travel,Android,Delhi,2,1698,0,0
TXN007666,320.63,17,Shopping,Android,Bangalore,0,1124,0,0
TXN007667,43.14,6,Bills,Android,Bangalore,0,2359,0,0
TXN007668,83.03,4,Other,iOS,Mumbai,1,2382,0,0
TXN007669,147.69,6,Entertainment,iOS,Bangalore,0,1891,0,0
TXN007670,141.24,20,Shopping,Android,Mumbai,0,1655,0,0
TXN007671,364.93,5,Food,Android,Hyderabad,1,1882,0,0
TXN007672,13.23,23,Shopping,iOS,Chennai,1,288,0,0
TXN007673,221.67,0,Shopping,Android,Mumbai,1,2766,0,0
TXN007674,104.8,10,Shopping,Android,Pune,0,1323,0,0
TXN007675,54.26,12,Entertainment,Android,Pune,0,561,0,0
TXN007676,60.89,11,Food,Web,Mumbai,0,1495,0,0
TXN007677,114.73,0,Bills,Android,Mumbai,0,457,0,0
TXN007678,1.97,20,Shopping,Android,Pune,0,166,0,0
TXN007679,63.97,14,Entertainment,Android,Chennai,2,2780,0,0
TXN007680,51.88,0,Entertainment,Android,Chennai,0,479,0,0
TXN007681,281.28,2,Bills,Android,Chennai,0,134,0,0
TXN007682,56.45,14,Travel,Android,Pune,2,328,0,0
TXN007683,114.65,8,Food,Android,Bangalore,1,2909,0,0
TXN007684,944.57,13,Food,Android,Mumbai,0,126,0,1
TXN007685,489.42,22,Other,iOS,Chennai,0,841,0,0
TXN007686,438.22,21,Shopping,Android,Hyderabad,1,2082,0,0
TXN007687,81.46,23,Travel,iOS,Pune,0,1429,1,0
TXN007688,284.76,7,Food,Android,Chennai,0,2589,0,0
TXN007689,112.09,21,Other,Android,Delhi,1,2964,0,0
TXN007690,117.29,3,Shopping,iOS,Delhi,0,959,0,0
TXN007691,242.65,19,Travel,Android,Mumbai,2,213,0,0
TXN007692,72.5,19,Entertainment,Android,Mumbai,0,1254,0,0
TXN007693,890.34,5,Shopping,Android,Mumbai,0,375,0,1
TXN007694,122.47,0,Travel,iOS,Bangalore,1,1083,1,0
TXN007695,311.7,17,Bills,iOS,Pune,1,853,0,0
TXN007696,851.26,5,Food,Android,Delhi,0,153,0,1
TXN007697,511.83,13,Shopping,iOS,Delhi,0,499,0,0
TXN007698,27.37,10,Other,Android,Mumbai,0,2998,0,0
TXN007699,253.12,16,Entertainment,Web,Pune,0,2401,0,0
TXN007700,411.93,8,Other,Android,Delhi,0,1868,0,0
TXN007701,432.78,21,Shopping,iOS,Delhi,2,2361,0,0
TXN007702,39.02,6,Food,Android,Bangalore,1,1043,0,0
TXN007703,67.46,13,Food,Android,Hyderabad,0,871,0,0
TXN007704,489.54,16,Travel,Android,Mumbai,0,102,0,0
TXN007705,59.49,7,Other,iOS,Hyderabad,0,1180,0,0
TXN007706,103.58,15,Other,iOS,Hyderabad,0,1857,0,0
TXN007707,983.43,11,Entertainment,Android,Bangalore,0,926,0,1
TXN007708,140.14,11,Travel,iOS,Delhi,0,2299,0,0
TXN007709,62.05,4,Entertainment,iOS,Mumbai,0,360,0,0
TXN007710,51.77,4,Shopping,iOS,Chennai,0,2230,0,0
TXN007711,221.24,13,Shopping,Android,Hyderabad,0,2374,0,0
TXN007712,29.97,5,Other,Android,Pune,1,610,0,0
TXN007713,110.3,6,Travel,Android,Hyderabad,0,2808,0,0
TXN007714,221.38,22,Bills,Android,Bangalore,0,1524,0,0
TXN007715,705.55,20,Food,iOS,Hyderabad,1,1110,0,0
TXN007716,330.65,16,Travel,iOS,Hyderabad,0,933,0,0
TXN007717,63.0,8,Travel,iOS,Hyderabad,0,1869,0,0
TXN007718,610.39,21,Shopping,Android,Bangalore,0,2648,0,0
TXN007719,103.6,12,Food,iOS,Delhi,0,1934,0,0
TXN007720,33.69,8,Travel,Android,Pune,1,2881,0,0
TXN007721,120.73,15,Shopping,Web,Hyderabad,0,724,0,0
TXN007722,833.64,3,Shopping,Android,Mumbai,0,2668,0,1
TXN007723,180.96,1,Other,iOS,Pune,0,1898,0,0
TXN007724,150.66,12,Other,iOS,Hyderabad,0,1531,1,0
TXN007725,1058.55,12,Travel,Web,Hyderabad,1,198,1,1
TXN007726,26.64,18,Travel,Android,Mumbai,0,600,1,0
TXN007727,31.73,11,Shopping,Android,Bangalore,0,2166,0,0
TXN007728,21.35,3,Other,Android,Chennai,0,1371,0,0
TXN007729,232.1,9,Travel,Android,Mumbai,1,99,0,0
TXN007730,181.23,15,Food,iOS,Chennai,1,2900,0,0
TXN007731,945.09,23,Shopping,Web,Delhi,0,898,0,1
TXN007732,198.77,18,Shopping,Android,Delhi,1,2689,0,0
TXN007733,91.38,7,Travel,iOS,Hyderabad,0,1029,1,0
TXN007734,148.73,5,Travel,iOS,Pune,1,125,0,0
TXN007735,170.93,3,Travel,Android,Hyderabad,0,819,0,0
TXN007736,19.96,6,Food,Android,Bangalore,1,1428,1,0
TXN007737,3836.82,13,Shopping,iOS,Chennai,0,382,0,1
TXN007738,276.95,12,Bills,Web,Delhi,0,1044,0,0
TXN007739,190.95,20,Food,Android,Delhi,1,2945,0,0
TXN007740,310.5,4,Food,Android,Hyderabad,0,623,0,0
TXN007741,347.68,8,Other,Android,Hyderabad,2,426,0,0
TXN007742,125.38,2,Shopping,iOS,Bangalore,0,1519,0,0
TXN007743,69.58,9,Bills,Android,Hyderabad,1,1844,0,0
TXN007744,304.7,14,Shopping,Android,Pune,0,2576,0,0
TXN007745,235.77,19,Food,iOS,Hyderabad,0,2071,0,0
TXN007746,56.16,20,Travel,iOS,Pune,1,1323,0,0
TXN007747,814.72,16,Shopping,iOS,Pune,1,536,1,1
TXN007748,211.03,22,Shopping,Android,Bangalore,0,955,0,0
TXN007749,356.3,23,Travel,Android,Hyderabad,1,176,0,0
TXN007750,788.64,5,Bills,iOS,Pune,0,2839,0,1
TXN007751,152.36,2,Bills,iOS,Pune,1,717,0,0
TXN007752,217.1,17,Shopping,iOS,Hyderabad,0,2173,0,0
TXN007753,392.3,4,Travel,Web,Hyderabad,0,919,0,0
TXN007754,62.19,12,Other,iOS,Chennai,1,1383,0,0
TXN007755,158.36,0,Shopping,Android,Delhi,0,674,0,0
TXN007756,172.55,16,Travel,Android,Mumbai,1,1988,0,0
TXN007757,47.12,2,Food,iOS,Delhi,2,263,0,0
TXN007758,2395.06,18,Other,iOS,Chennai,0,712,0,1
TXN007759,27.42,20,Travel,Android,Mumbai,0,1456,0,0
TXN007760,31.26,19,Shopping,iOS,Delhi,0,360,0,0
TXN007761,718.43,21,Entertainment,Android,Bangalore,0,2560,0,0
TXN007762,349.3,11,Bills,iOS,Chennai,0,1220,0,0
TXN007763,43.33,7,Shopping,Android,Bangalore,1,2577,0,0
TXN007764,307.58,7,Travel,Android,Bangalore,1,856,0,0
TXN007765,863.87,14,Other,iOS,Delhi,0,778,0,1
TXN007766,143.12,10,Other,Android,Pune,0,2827,0,0
TXN007767,3356.28,19,Travel,Android,Mumbai,0,2171,1,1
TXN007768,18.75,0,Bills,Android,Pune,2,2427,0,0
TXN007769,341.24,15,Shopping,iOS,Hyderabad,1,1292,0,0
TXN007770,601.75,13,Other,iOS,Hyderabad,0,1999,0,0
TXN007771,432.51,6,Other,Web,Chennai,0,232,0,0
TXN007772,116.14,5,Entertainment,iOS,Bangalore,1,243,0,0
TXN007773,104.74,20,Food,iOS,Chennai,0,1319,0,0
TXN007774,252.89,3,Entertainment,Android,Delhi,0,136,0,0
TXN007775,395.01,21,Food,Android,Bangalore,2,880,0,0
TXN007776,305.81,7,Other,Android,Hyderabad,1,2451,0,0
TXN007777,517.01,21,Food,iOS,Delhi,0,1324,0,0
TXN007778,43.7,18,Shopping,iOS,Delhi,0,2624,0,0
TXN007779,112.92,2,Other,Android,Pune,0,1054,0,0
TXN007780,48.04,3,Other,Android,Chennai,0,2636,0,0
TXN007781,93.38,12,Food,Android,Chennai,0,2012,0,0
TXN007782,501.83,20,Travel,Android,Pune,1,1162,0,0
TXN007783,168.95,1,Food,iOS,Mumbai,0,1164,0,0
TXN007784,3388.8,10,Food,iOS,Hyderabad,0,1298,0,1
TXN007785,187.18,15,Bills,iOS,Hyderabad,2,1327,1,0
TXN007786,159.43,9,Bills,Android,Chennai,1,345,0,0
TXN007787,168.58,14,Shopping,Web,Hyderabad,0,687,0,0
TXN007788,69.04,9,Shopping,Android,Hyderabad,0,348,0,0
TXN007789,138.46,1,Travel,Android,Delhi,0,582,0,0
TXN007790,574.41,5,Bills,iOS,Pune,0,2799,0,0
TXN007791,170.16,13,Entertainment,Android,Pune,1,1096,0,0
TXN007792,57.27,1,Shopping,Android,Bangalore,2,2031,0,0
TXN007793,48.91,9,Shopping,Android,Bangalore,0,2813,0,0
TXN007794,86.47,16,Bills,iOS,Mumbai,0,1303,0,0
TXN007795,162.17,7,Bills,iOS,Bangalore,0,1742,0,0
TXN007796,621.6,15,Travel,iOS,Pune,1,1018,0,0
TXN007797,29.71,13,Bills,iOS,Hyderabad,0,2766,0,0
TXN007798,101.11,9,Food,Android,Pune,0,2502,0,0
TXN007799,176.47,12,Other,Android,Delhi,1,2801,0,0
TXN007800,16.44,0,Entertainment,Android,Pune,1,384,1,0
TXN007801,54.58,9,Other,iOS,Bangalore,3,628,0,0
TXN007802,65.64,21,Food,Android,Hyderabad,0,341,0,0
TXN007803,57.1,11,Food,Web,Pune,2,1499,0,0
TXN007804,186.84,16,Other,Android,Hyderabad,0,2706,0,0
TXN007805,122.4,23,Food,iOS,Chennai,0,1792,0,0
TXN007806,76.22,13,Shopping,Web,Pune,0,2651,0,0
TXN007807,248.03,4,Other,Android,Chennai,0,641,1,0
TXN007808,1173.43,18,Food,iOS,Bangalore,0,1735,0,1
TXN007809,1061.15,4,Shopping,Android,Chennai,1,1209,0,1
TXN007810,14.77,14,Bills,Android,Hyderabad,2,817,0,0
TXN007811,296.63,12,Entertainment,Android,Hyderabad,2,576,0,0
TXN007812,119.87,16,Entertainment,iOS,Chennai,0,1491,0,0
TXN007813,178.79,0,Food,Android,Delhi,0,383,0,0
TXN007814,92.03,13,Entertainment,Android,Chennai,1,48,0,0
TXN007815,170.9,3,Shopping,Web,Delhi,0,1415,0,0
TXN007816,177.98,8,Bills,Android,Chennai,1,1061,0,0
TXN007817,74.09,16,Food,Android,Hyderabad,0,1503,0,0
TXN007818,50.62,2,Travel,Web,Pune,1,813,1,0
TXN007819,86.62,12,Other,Android,Hyderabad,0,1426,0,0
TXN007820,196.59,11,Entertainment,Android,Chennai,1,1931,0,0
TXN007821,304.54,15,Entertainment,iOS,Mumbai,0,1974,0,0
TXN007822,413.24,3,Food,Android,Delhi,0,1706,0,0
TXN007823,82.02,17,Other,Android,Mumbai,0,1172,0,0
TXN007824,208.64,22,Other,Android,Hyderabad,0,2534,0,0
TXN007825,471.07,2,Entertainment,iOS,Delhi,0,955,0,0
TXN007826,601.07,16,Entertainment,Android,Pune,0,1500,0,0
TXN007827,138.3,0,Travel,Android,Chennai,1,1221,0,0
TXN007828,113.85,18,Other,Android,Delhi,0,1828,0,0
TXN007829,186.67,21,Shopping,Android,Delhi,0,1773,0,0
TXN007830,37.35,3,Food,iOS,Bangalore,0,2051,0,0
TXN007831,117.64,16,Food,Android,Pune,1,1853,0,0
TXN007832,362.67,6,Travel,iOS,Delhi,0,986,0,0
TXN007833,320.65,1,Travel,Android,Pune,0,2629,0,0
TXN007834,107.31,11,Shopping,Android,Hyderabad,0,1936,0,0
